R12,urt,arch,mat,eneff,material,scenario,year,floor_tot_Mm2,floor_new_Mm2,floor_dem_Mm2,mat_stock_Mt,mat_demand_Mt,mat_scrap_Mt
PAO,urb,comm,perm,sr31_std,cement,SSP2,2060,277.12536665225,0,2.149291645228,41.59354217800366,0,0.3225856000789738
PAO,urb,comm,perm,sr31_std,cement,SSP2,2070,299.58441479323,0,2.402637460589,44.964404172394396,0,0.3606100869173133
PAO,urb,comm,perm,sr31_std,cement,SSP2,2080,309.0217266249,0,2.6570833009809998,46.38084335462958,0,0.3987996757023871
PAO,urb,comm,perm,sr31_std,cement,SSP2,2090,310.13195648988,0,2.683848693233,46.54747693738013,0,0.4028168737127784
PAO,urb,comm,perm,sr31_std,cement,SSP2,2100,306.5646790948,0,2.537958573934,46.01206690045238,0,0.38092033315526436
PAO,urb,comm,perm,sr31_std,concrete,SSP2,2025,38.79918956539,0,0,38.82227857510847,0,0
PAO,urb,comm,perm,sr31_std,concrete,SSP2,2030,92.1224520292,0,0.16210991067,92.17727317917806,0,0.16220638065674062
PAO,urb,comm,perm,sr31_std,concrete,SSP2,2035,138.57450970235,0,0.469269245532,138.65697400732878,0,0.46954850296732364
PAO,urb,comm,perm,sr31_std,concrete,SSP2,2040,178.27027772347,0,0.821092737222,178.37636458304047,0,0.8215813612989935
PAO,urb,comm,perm,sr31_std,concrete,SSP2,2045,211.49716951226,0,1.187876469592,211.62302936286508,0,1.1885833630002896
PAO,urb,comm,perm,sr31_std,concrete,SSP2,2050,238.68288986348,0,1.544114637596,238.82492766440888,0,1.545033524775687
PAO,urb,comm,perm,sr31_std,concrete,SSP2,2055,260.35927001658,0,1.869489249772,260.5142072145742,0,1.8706017641296468
PAO,urb,comm,perm,sr31_std,concrete,SSP2,2060,277.12536665225,0,2.149291645228,277.2902811866911,0,2.1505706671931586
PAO,urb,comm,perm,sr31_std,concrete,SSP2,2070,299.58441479323,0,2.402637460589,299.7626944826293,0,2.404067246115422
PAO,urb,comm,perm,sr31_std,concrete,SSP2,2080,309.0217266249,0,2.6570833009809998,309.2056223641972,0,2.658664504682581
PAO,urb,comm,perm,sr31_std,concrete,SSP2,2090,310.13195648988,0,2.683848693233,310.3165129158676,0,2.6854458247518562
PAO,urb,comm,perm,sr31_std,concrete,SSP2,2100,306.5646790948,0,2.537958573934,306.7471126696825,0,2.5394688877017626
PAO,urb,comm,perm,sr31_std,copper,SSP2,2025,38.79918956539,0,0,0.002632258733173724,0,0
PAO,urb,comm,perm,sr31_std,copper,SSP2,2030,92.1224520292,0,0.16210991067,0.0062498761337929434,0,1.0998044878642571e-5
PAO,urb,comm,perm,sr31_std,copper,SSP2,2035,138.57450970235,0,0.469269245532,0.00940132944644436,0,3.183669771451411e-5
PAO,urb,comm,perm,sr31_std,copper,SSP2,2040,178.27027772347,0,0.821092737222,0.012094414874621423,0,5.570550706105714e-5
PAO,urb,comm,perm,sr31_std,copper,SSP2,2045,211.49716951226,0,1.187876469592,0.014348631446332479,0,8.058926606560639e-5
PAO,urb,comm,perm,sr31_std,copper,SSP2,2050,238.68288986348,0,1.544114637596,0.016192995996563986,0,1.0475758090213077e-4
PAO,urb,comm,perm,sr31_std,copper,SSP2,2055,260.35927001658,0,1.869489249772,0.017663589624954828,0,1.26832015292309e-4
PAO,urb,comm,perm,sr31_std,copper,SSP2,2060,277.12536665225,0,2.149291645228,0.018801054215963828,0,1.458146875401586e-4
PAO,urb,comm,perm,sr31_std,copper,SSP2,2070,299.58441479323,0,2.402637460589,0.02032474649588193,0,1.630024624000716e-4
PAO,urb,comm,perm,sr31_std,copper,SSP2,2080,309.0217266249,0,2.6570833009809998,0.020965003335389636,0,1.802648664088662e-4
PAO,urb,comm,perm,sr31_std,copper,SSP2,2090,310.13195648988,0,2.683848693233,0.021040324812220967,0,1.8208071458227737e-4
PAO,urb,comm,perm,sr31_std,copper,SSP2,2100,306.5646790948,0,2.537958573934,0.02079830952318955,0,1.7218307123172897e-4
PAO,urb,comm,perm,sr31_std,glass,SSP2,2025,38.79918956539,0,0,0.22927797297181102,0,0
PAO,urb,comm,perm,sr31_std,glass,SSP2,2030,92.1224520292,0,0.16210991067,0.5443837694303026,0,9.579641258850957e-4
PAO,urb,comm,perm,sr31_std,glass,SSP2,2035,138.57450970235,0,0.469269245532,0.8188852150267331,0,0.0027730759997514017
PAO,urb,comm,perm,sr31_std,glass,SSP2,2040,178.27027772347,0,0.821092737222,1.0534613834825894,0,0.004852123988179073
PAO,urb,comm,perm,sr31_std,glass,SSP2,2045,211.49716951226,0,1.187876469592,1.2498107011570785,0,0.007019577267972432
PAO,urb,comm,perm,sr31_std,glass,SSP2,2050,238.68288986348,0,1.544114637596,1.4104606251819432,0,0.009124713121841075
PAO,urb,comm,perm,sr31_std,glass,SSP2,2055,260.35927001658,0,1.869489249772,1.5385539322468536,0,0.011047465436305625
PAO,urb,comm,perm,sr31_std,glass,SSP2,2060,277.12536665225,0,2.149291645228,1.6376306576716795,0,0.012700915592904633
PAO,urb,comm,perm,sr31_std,glass,SSP2,2070,299.58441479323,0,2.402637460589,1.7703490234499586,0,0.01419802457011574
PAO,urb,comm,perm,sr31_std,glass,SSP2,2080,309.0217266249,0,2.6570833009809998,1.8261173977718368,0,0.01570163397973667
PAO,urb,comm,perm,sr31_std,glass,SSP2,2090,310.13195648988,0,2.683848693233,1.8326781341126404,0,0.01585980003810218
PAO,urb,comm,perm,sr31_std,glass,SSP2,2100,306.5646790948,0,2.537958573934,1.8115978450825392,0,0.01499768432887798
PAO,urb,comm,perm,sr31_std,steel,SSP2,2025,38.79918956539,0,0,4.162568445217327,0,0
PAO,urb,comm,perm,sr31_std,steel,SSP2,2030,92.1224520292,0,0.16210991067,9.883351075323946,0,0.017391950872444956
PAO,urb,comm,perm,sr31_std,steel,SSP2,2035,138.57450970235,0,0.469269245532,14.866956961209569,0,0.05034551947200732
PAO,urb,comm,perm,sr31_std,steel,SSP2,2040,178.27027772347,0,0.821092737222,19.125714765799817,0,0.08809087913543033
PAO,urb,comm,perm,sr31_std,steel,SSP2,2045,211.49716951226,0,1.187876469592,22.690459618513025,0,0.12744124721487898
PAO,urb,comm,perm,sr31_std,steel,SSP2,2050,238.68288986348,0,1.544114637596,25.607077799513256,0,0.16566023512998324
PAO,urb,comm,perm,sr31_std,steel,SSP2,2055,260.35927001658,0,1.869489249772,27.932626787585843,0,0.20056802853211145
PAO,urb,comm,perm,sr31_std,steel,SSP2,2060,277.12536665225,0,2.149291645228,29.731376338462002,0,0.23058660972588743
PAO,urb,comm,perm,sr31_std,steel,SSP2,2070,299.58441479323,0,2.402637460589,32.140893809019005,0,0.25776679850205353
