scenario,node,commodity,level,year,time,value,unit
narrow,R12_MEA,app_mat_demand_polystyrene,demand,2060,year,0.00612516,Mt/y
narrow,R12_MEA,app_mat_demand_polystyrene,demand,2070,year,0.006505808,Mt/y
narrow,R12_MEA,app_mat_demand_polystyrene,demand,2080,year,0.006887814,Mt/y
narrow,R12_MEA,app_mat_demand_polystyrene,demand,2090,year,0.007308602,Mt/y
narrow,R12_MEA,app_mat_demand_polystyrene,demand,2100,year,0.007651727,Mt/y
narrow,R12_MEA,app_mat_demand_steel,demand,2055,year,2.282302296,Mt/y
narrow,R12_MEA,app_mat_demand_steel,demand,2060,year,2.479759741,Mt/y
narrow,R12_MEA,app_mat_demand_steel,demand,2070,year,2.864121443,Mt/y
narrow,R12_MEA,app_mat_demand_steel,demand,2080,year,3.253380638,Mt/y
narrow,R12_MEA,app_mat_demand_steel,demand,2090,year,3.601822811,Mt/y
narrow,R12_MEA,app_mat_demand_steel,demand,2100,year,3.920238978,Mt/y
narrow,R12_MEA,app_mat_scrap_acrylonitrile_butadiene_styrene,demand,2055,year,0.024697097,Mt/y
narrow,R12_MEA,app_mat_scrap_acrylonitrile_butadiene_styrene,demand,2060,year,0.02855962,Mt/y
narrow,R12_MEA,app_mat_scrap_acrylonitrile_butadiene_styrene,demand,2070,year,0.036763754,Mt/y
narrow,R12_MEA,app_mat_scrap_acrylonitrile_butadiene_styrene,demand,2080,year,0.043636221,Mt/y
narrow,R12_MEA,app_mat_scrap_acrylonitrile_butadiene_styrene,demand,2090,year,0.050385531,Mt/y
narrow,R12_MEA,app_mat_scrap_acrylonitrile_butadiene_styrene,demand,2100,year,0.056774156,Mt/y
narrow,R12_MEA,app_mat_scrap_aluminium,demand,2055,year,0.056723172,Mt/y
narrow,R12_MEA,app_mat_scrap_aluminium,demand,2060,year,0.066394252,Mt/y
narrow,R12_MEA,app_mat_scrap_aluminium,demand,2070,year,0.085353373,Mt/y
narrow,R12_MEA,app_mat_scrap_aluminium,demand,2080,year,0.099917581,Mt/y
narrow,R12_MEA,app_mat_scrap_aluminium,demand,2090,year,0.114387889,Mt/y
narrow,R12_MEA,app_mat_scrap_aluminium,demand,2100,year,0.127795256,Mt/y
narrow,R12_MEA,app_mat_scrap_bio-based polypropylene,demand,2055,year,0.075783125,Mt/y
narrow,R12_MEA,app_mat_scrap_bio-based polypropylene,demand,2060,year,0.08931442,Mt/y
narrow,R12_MEA,app_mat_scrap_bio-based polypropylene,demand,2070,year,0.119681467,Mt/y
narrow,R12_MEA,app_mat_scrap_bio-based polypropylene,demand,2080,year,0.147003806,Mt/y
narrow,R12_MEA,app_mat_scrap_bio-based polypropylene,demand,2090,year,0.175199146,Mt/y
narrow,R12_MEA,app_mat_scrap_bio-based polypropylene,demand,2100,year,0.201170514,Mt/y
narrow,R12_MEA,app_mat_scrap_bio-based polystyrene,demand,2055,year,0.138750053,Mt/y
narrow,R12_MEA,app_mat_scrap_bio-based polystyrene,demand,2060,year,0.156215803,Mt/y
narrow,R12_MEA,app_mat_scrap_bio-based polystyrene,demand,2070,year,0.189743873,Mt/y
narrow,R12_MEA,app_mat_scrap_bio-based polystyrene,demand,2080,year,0.213036609,Mt/y
narrow,R12_MEA,app_mat_scrap_bio-based polystyrene,demand,2090,year,0.23301829,Mt/y
narrow,R12_MEA,app_mat_scrap_bio-based polystyrene,demand,2100,year,0.252162437,Mt/y
narrow,R12_MEA,app_mat_scrap_copper,demand,2055,year,0.199513036,Mt/y
narrow,R12_MEA,app_mat_scrap_copper,demand,2060,year,0.242686427,Mt/y
narrow,R12_MEA,app_mat_scrap_copper,demand,2070,year,0.316753821,Mt/y
narrow,R12_MEA,app_mat_scrap_copper,demand,2080,year,0.36447898,Mt/y
narrow,R12_MEA,app_mat_scrap_copper,demand,2090,year,0.414811884,Mt/y
narrow,R12_MEA,app_mat_scrap_copper,demand,2100,year,0.455711141,Mt/y
narrow,R12_MEA,app_mat_scrap_glass,demand,2055,year,0.152987872,Mt/y
narrow,R12_MEA,app_mat_scrap_glass,demand,2060,year,0.171699627,Mt/y
narrow,R12_MEA,app_mat_scrap_glass,demand,2070,year,0.208522527,Mt/y
narrow,R12_MEA,app_mat_scrap_glass,demand,2080,year,0.234264472,Mt/y
